revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id,timeperiod
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.1370353314247225,7342,18-307-00142,2021_11
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.161751438627307,5960,18-307-00143,2021_11
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.1708550051617713,9452,18-307-00144,2021_11
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.1473973308229429,11108,18-307-00145,2021_11
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.1398514155597243,8354,18-307-00146,2021_11
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1159625579870214,5054,18-307-00147,2021_11
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.1298934578895569,160,18-308-00148,2021_11
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.2626191978142244,2809,18-308-00149,2021_11
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.1495276032132583,7170,18-308-00150,2021_11
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.138089545498432,13513,18-308-00151,2021_11
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.1573774485056542,15475,18-308-00152,2021_11
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.1699991473396998,5864,18-308-00153,2021_11
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.111902254948624,15462,18-309-00154,2021_11
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.2159592109177005,16967,18-309-00155,2021_11
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.2328151874535143,16134,18-309-00156,2021_11
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.2502657890319824,20480,18-309-00157,2021_11
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.1502407719439953,13067,18-310-00158,2021_11
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.1549075529996481,7105,18-310-00159,2021_11
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.1511982805419184,11916,18-310-00160,2021_11
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.1871263138211066,6434,18-310-00161,2021_11
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.1821857193868826,7127,18-310-00162,2021_11
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.1999102574403184,7074,18-310-00163,2021_11
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.2354797734337748,8389,18-310-00164,2021_11
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.1625532220911096,8640,18-311-00165,2021_11
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.1886669719181667,6986,18-311-00166,2021_11
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,-0.1985257973824126,5666,18-311-00167,2021_11
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,-0.1968152942528503,6951,18-311-00168,2021_11
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,-0.2011906388043679,8093,18-312-00169,2021_11
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,-0.2295757604588366,7534,18-312-00170,2021_11
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.2349423191344561,7852,18-312-00171,2021_11
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.1821574434129641,15271,18-313-00172,2021_11
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,-0.1006831809241427,8516,18-313-00173,2021_11
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,-0.1792156516961826,5809,18-313-00174,2021_11
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,-0.2254561362401971,11795,18-313-00175,2021_11
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.2139642922854469,5711,18-313-00176,2021_11
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,-0.1279981474890609,16112,18-313-00177,2021_11
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.225894728025017,44070,18-314-00178,2021_11
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.2434692860974111,28082,18-314-00179,2021_11
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.2530311185396635,26000,18-315-00180,2021_11
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.2850491330994337,18188,18-315-00181,2021_11
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.3008337317656714,10090,18-315-00182,2021_11
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.2562667778800429,32595,18-315-00183,2021_11
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.2717760949772805,13177,18-316-00184,2021_11
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.2188248138376306,14835,18-316-00185,2021_11
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.2529648817178427,7922,18-316-00186,2021_11
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.2784159412654862,17677,18-316-00187,2021_11
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.2592218389621087,13354,18-316-00188,2021_11
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.2470069610190346,3162,18-317-00189,2021_11
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.2531372632848502,2387,18-317-00190,2021_11
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.2524049702982811,4945,18-317-00191,2021_11
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.2673779922032934,11872,18-317-00192,2021_11
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.2562288116172229,10142,18-317-00193,2021_11
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.2498771802489617,2769,18-318-00194,2021_11
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.2653529661586302,2849,18-318-00195,2021_11
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.2473667398238351,4786,18-318-00196,2021_11
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.2624194151109772,13077,18-318-00197,2021_11
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.2087699800379136,3400,18-319-00198,2021_11
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.2711816792025254,5316,18-319-00199,2021_11
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.1840134720167034,6230,18-319-00200,2021_11
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.1377098413469907,1526,18-319-00201,2021_11
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.151570728398656,3039,18-319-00202,2021_11
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.1180281765693056,226,18-320-00203,2021_11
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.1990053106464122,623,18-320-00204,2021_11
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.2028347632908292,12886,18-320-00205,2021_11
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.1683352578011004,4112,18-320-00206,2021_11
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.214882202730834,16768,18-320-00207,2021_11
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.2171174744311787,3332,18-321-00208,2021_11
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.2446435451507568,960,18-321-00209,2021_11
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.2228978287564188,4479,18-321-00210,2021_11
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.1905505041173986,7400,18-321-00211,2021_11
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.2646402433014461,8402,18-321-00212,2021_11
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,-0.2076290661775613,3160,18-321-00213,2021_11
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.1859320911144859,2513,18-321-00214,2021_11
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.13568215072155,2048,18-321-00215,2021_11
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.2671732425274695,9192,18-321-00216,2021_11
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,-0.2132805156297958,1629,18-321-00217,2021_11
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,-0.2066984875367419,1010,18-321-00218,2021_11
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,-0.1005541624221126,1808,18-322-00219,2021_11
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.2513921551693594,8820,18-322-00220,2021_11
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.2111691605058025,2235,18-322-00221,2021_11
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.2370610857374742,1699,18-323-00222,2021_11
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.2486567691990211,2669,18-323-00223,2021_11
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,-0.2156339481405543,6630,18-323-00224,2021_11
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.2525142393325258,1477,18-323-00225,2021_11
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.2297891827642243,2298,18-323-00226,2021_11
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,-0.2091927124134714,1097,18-323-00227,2021_11
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,-0.2025106667560361,2353,18-323-00228,2021_11
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,-0.1999589915537214,3809,18-324-00260,2021_11
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,-0.1991864307281227,343,18-323-00230,2021_11
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.2277718089106007,8260,18-324-00231,2021_11
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,-0.2317704235396302,633,18-324-00232,2021_11
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.2211351287417214,5247,18-324-00233,2021_11
Barama,BAKSA,Baksa,Barama,,95546762.3,96,-0.2135624904953969,1721,18-324-00234,2021_11
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,-0.185754903157552,420,18-816-00235,2021_11
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,-0.1857816576957702,64,18-816-00236,2021_11
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,-0.2124195118933195,951,18-325-00237,2021_11
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,-0.2019174666058754,3170,18-325-00238,2021_11
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.2279190953524113,5246,18-325-00239,2021_11
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,-0.1882125360946449,742,18-326-00240,2021_11
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.2045969717917411,2937,18-326-00241,2021_11
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,-0.1662002934349907,36,18-326-00242,2021_11
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.2255418981824602,112,18-326-00243,2021_11
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,-0.1899297290190434,1129,18-326-00244,2021_11
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,-0.2170177290325266,11260,18-326-00245,2021_11
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,-0.1965751286701894,10243,18-326-00246,2021_11
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,-0.1785461821978027,5854,18-326-00247,2021_11
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.2126845209429618,5321,18-755-00248,2021_11
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.166827553881607,18768,18-756-00249,2021_11
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,-0.1453423020373018,7694,18-756-00250,2021_11
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,-0.1619579702125099,5649,18-756-00251,2021_11
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,-0.2251902434785487,4720,18-757-00252,2021_11
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.2473636078020503,5682,18-757-00253,2021_11
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,-0.2263149789663461,15600,18-757-00254,2021_11
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.2685709593876472,54854,18-759-00255,2021_11
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.2456482161307571,7773,18-758-00256,2021_11
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.195300961357347,4438,18-758-00257,2021_11
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,-0.1930355248084435,325,18-816-00258,2021_11
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.1988007047641202,5088,18-816-00259,2021_11
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,-0.1745641688093354,9875,18-816-00261,2021_11
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.2176590669718508,5311,18-324-00262,2021_11
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.1787823135319158,2417,18-324-00263,2021_11
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.1713124036338972,3709,18-303-00264,2021_11
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.2017814608652389,4703,18-799-00265,2021_11
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,-0.2118687122960763,5693,18-303-00266,2021_11
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.2055329185912789,2055,18-322-00267,2021_11
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,-0.1911491453733972,3451,18-326-00268,2021_11
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.1393829163658935,7879,18-325-00269,2021_11
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.1773113335270464,11642,18-325-00270,2021_11
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.2143797873353749,8694,18-304-00271,2021_11
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,-0.1911743928522185,7026,18-321-00272,2021_11
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.2300445964402946,7559,18-321-00273,2021_11
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.154227320723909,1372,18-301-00274,2021_11
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,-0.1895115446307296,6534,18-312-00276,2021_11
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,-0.1898559396670519,3515,18-312-00277,2021_11
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.2248562645694053,7105,18-755-00278,2021_11
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.2305485455655921,6933,18-755-00279,2021_11
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,-0.1561292547098445,5804,18-760-00280,2021_11
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,-0.143492842720368,11685,18-760-00281,2021_11
Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.2540374172353219,59204,18-314-00275,2021_11
Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.1340734085547957,7220,18-300-00101,2022_08
Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.0936098123470618,2701,18-300-00102,2022_08
Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,-0.116788111234966,133,18-300-00103,2022_08
Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,,0,18-300-00104,2022_08
Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.1547019460887832,4247,18-300-00105,2022_08
Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.1642090980507924,349,18-300-00106,2022_08
Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1123747649016203,2214,18-300-00107,2022_08
Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,,0,18-300-00108,2022_08
Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.1101437431129903,1262,18-301-00109,2022_08
Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,,0,18-301-00110,2022_08
Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.0809143515194163,680,18-301-00111,2022_08
Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.1049412174565226,6052,18-301-00112,2022_08
Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0755187218839472,11,18-301-00113,2022_08
Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,,0,18-301-00114,2022_08
Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,,0,18-302-00115,2022_08
Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,,0,18-302-00116,2022_08
Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,,0,18-302-00117,2022_08
Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,,0,18-302-00118,2022_08
Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,,0,18-302-00119,2022_08
Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,,0,18-303-00120,2022_08
Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,,0,18-303-00121,2022_08
Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,,0,18-303-00122,2022_08
Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,,0,18-303-00123,2022_08
Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,,0,18-799-00124,2022_08
Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,,0,18-799-00125,2022_08
Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,,0,18-304-00126,2022_08
Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,,0,18-304-00127,2022_08
Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,,0,18-304-00128,2022_08
Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,,0,18-304-00129,2022_08
Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,,0,18-305-00130,2022_08
Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,,0,18-305-00131,2022_08
Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,,0,18-305-00132,2022_08
Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,,0,18-305-00133,2022_08
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,,0,18-305-00134,2022_08
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,,0,18-305-00135,2022_08
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,,0,18-305-00136,2022_08
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,,0,18-306-00137,2022_08
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,,0,18-306-00138,2022_08
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,,0,18-306-00139,2022_08
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,,0,18-306-00140,2022_08
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,,0,18-307-00141,2022_08
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.237730449456212,329,18-307-00142,2022_08
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.134943224089377,2494,18-307-00143,2022_08
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.1701820764889608,9455,18-307-00144,2022_08
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.1827746648790383,9874,18-307-00145,2022_08
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.2303493546805771,8351,18-307-00146,2022_08
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.2567884375386375,5055,18-307-00147,2022_08
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.2117481470108032,160,18-308-00148,2022_08
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1441417730784645,2807,18-308-00149,2022_08
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.1369653425883142,7169,18-308-00150,2022_08
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.1570801576437467,13509,18-308-00151,2022_08
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.1334615590922859,15475,18-308-00152,2022_08
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.1413540373969619,5861,18-308-00153,2022_08
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.0976745546268792,15465,18-309-00154,2022_08
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.1514821263098361,16963,18-309-00155,2022_08
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.1723180941238455,16133,18-309-00156,2022_08
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.1873067165411824,20479,18-309-00157,2022_08
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.3270154465327734,13067,18-310-00158,2022_08
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.2568620107706311,7107,18-310-00159,2022_08
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.2265650619189158,11912,18-310-00160,2022_08
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.1782461101449557,6433,18-310-00161,2022_08
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.2111564626596043,7127,18-310-00162,2022_08
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.2079319197611853,7074,18-310-00163,2022_08
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.200231054594361,8388,18-310-00164,2022_08
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.2088657877125811,8166,18-311-00165,2022_08
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.2684896497303629,1624,18-311-00166,2022_08
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,,0,18-311-00167,2022_08
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,,0,18-311-00168,2022_08
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,,0,18-312-00169,2022_08
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,,0,18-312-00170,2022_08
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,,0,18-312-00171,2022_08
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,,0,18-313-00172,2022_08
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,,0,18-313-00173,2022_08
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,,0,18-313-00174,2022_08
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,,0,18-313-00175,2022_08
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,,0,18-313-00176,2022_08
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,,0,18-313-00177,2022_08
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,,0,18-314-00178,2022_08
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,,0,18-314-00179,2022_08
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,,0,18-315-00180,2022_08
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,,0,18-315-00181,2022_08
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,,0,18-315-00182,2022_08
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,,0,18-315-00183,2022_08
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,,0,18-316-00184,2022_08
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,,0,18-316-00185,2022_08
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,,0,18-316-00186,2022_08
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,,0,18-316-00187,2022_08
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,,0,18-316-00188,2022_08
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,,0,18-317-00189,2022_08
