,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max,object_id
1332,2021_12,131.6541935483871,131.61,131.71,18-309-00157
1333,2022_01,131.58695652173913,131.57,131.61,18-309-00157
1334,2022_02,131.5961904761905,131.55,131.7,18-309-00157
1335,2022_03,131.50489361702128,131.45,131.66,18-309-00157
1336,2022_04,132.07322222222223,118.66,134.45,18-309-00157
1337,2022_05,133.2915138888889,132.31,135.19,18-309-00157
1338,2022_06,134.22495833333335,132.91,135.96,18-309-00157
1339,2022_07,133.9809005376344,132.89,135.49,18-309-00157
1340,2022_08,133.53225806451613,132.99,134.6,18-309-00157
1341,2022_09,133.52786111111112,132.88,134.91,18-309-00157
1342,2022_10,132.86657258064517,132.36,134.31,18-309-00157
1343,2022_11,132.12868131868132,131.9,132.55,18-309-00157
1344,2022_12,131.75851063829788,131.68,131.9,18-309-00157
1345,2023_01,131.6336170212766,131.56,133.51,18-309-00157
1346,2023_02,131.60623529411765,131.51,132.1,18-309-00157
1347,2023_03,131.6983157894737,131.48,132.4,18-309-00157
1348,2023_04,132.23288888888888,131.7,133.45,18-309-00157
1349,2023_05,132.2986810228802,131.83,133.3,18-309-00157
1350,2023_06,133.25931944444446,131.95,135.49,18-309-00157
1351,2023_07,134.01969086021504,133.04,135.97,18-309-00157
1352,2023_08,134.06487903225806,133.1,135.58,18-309-00157
1353,2023_09,132.9914156626506,132.45,134.03,18-309-00157
1354,2016_01,99.57203296703297,92.28,102.04,18-310-00158
1355,2016_02,99.7101724137931,97.24,102.94,18-310-00158
1356,2016_03,100.53333333333333,92.32,102.9,18-310-00158
1357,2016_04,102.46991011235956,97.6,104.8,18-310-00158
1358,2016_05,101.87406212664277,98.08,105.08,18-310-00158
1359,2016_06,101.99653703703704,97.8,105.54,18-310-00158
1360,2016_07,103.29093787335722,99.53,106.08,18-310-00158
1361,2016_08,101.7652241482367,98.08,105.07,18-310-00158
1362,2016_09,102.18722839506172,98.85,105.86,18-310-00158
1363,2016_10,101.04587216248507,98.03,105.23,18-310-00158
1364,2016_11,100.0262,97.58,102.51,18-310-00158
1365,2016_12,99.9671794871795,97.4,103.49,18-310-00158
1366,2017_01,99.53515625,97.32,101.85,18-310-00158
1367,2017_02,99.52125,97.25,101.76,18-310-00158
1368,2017_03,99.63255208333334,97.37,102.26,18-310-00158
1369,2017_04,101.68697826086957,97.35,104.89,18-310-00158
1370,2017_05,100.99518518518519,97.68,104.13,18-310-00158
1371,2017_06,101.69866049382715,98.22,105.92,18-310-00158
1372,2017_07,102.66483273596177,99.18,106.02,18-310-00158
1373,2017_08,102.56353643966547,98.76,106.4,18-310-00158
1374,2017_09,101.93261728395062,98.7,105.49,18-310-00158
1375,2017_10,101.5084348864994,98.24,105.12,18-310-00158
1376,2017_11,100.33381215469615,97.61,103.4,18-310-00158
1377,2017_12,99.7253494623656,97.36,102.21,18-310-00158
1378,2018_01,99.50510752688173,97.28,101.83,18-310-00158
1379,2018_02,99.48559523809524,97.25,103.84,18-310-00158
1380,2018_03,99.74905913978495,97.31,102.24,18-310-00158
1381,2018_04,99.83005555555556,97.31,102.89,18-310-00158
1382,2018_05,100.5513082437276,97.54,104.06,18-310-00158
1383,2018_06,101.44532716049382,97.95,104.51,18-310-00158
1384,2018_07,102.73068697729988,98.93,105.55,18-310-00158
1385,2018_08,102.23103345280765,98.59,105.31,18-310-00158
1386,2018_09,102.14235802469136,98.32,105.75,18-310-00158
1387,2018_10,100.9069522102748,97.73,104.49,18-310-00158
1388,2018_11,101.11191304347827,97.52,103.87,18-310-00158
1389,2018_12,100.24451612903225,97.42,103.13,18-310-00158
1390,2019_01,99.76951612903227,97.36,102.92,18-310-00158
1391,2019_02,99.70160714285714,97.32,102.51,18-310-00158
1392,2019_03,100.00082524271843,97.37,102.9,18-310-00158
1393,2019_04,100.25939560439559,97.43,103.43,18-310-00158
1394,2019_05,101.60005208333332,97.54,104.63,18-310-00158
1395,2019_06,102.49125382262997,99.31,104.79,18-310-00158
1396,2019_07,102.47931289640592,99.23,105.54,18-310-00158
1397,2019_08,101.90663497094559,98.72,104.76,18-310-00158
1398,2019_09,101.74756030701754,98.32,105.07,18-310-00158
1399,2019_10,100.65004273504273,98.12,104.28,18-310-00158
1400,2019_11,99.68043956043955,80.04,103.11,18-310-00158
1401,2019_12,99.4705376344086,97.46,102.74,18-310-00158
1402,2020_01,99.77587378640777,97.34,103.02,18-310-00158
1403,2020_02,99.85989743589744,97.23,103.02,18-310-00158
1404,2020_03,99.43106918238995,92.13,103.27,18-310-00158
1405,2020_04,100.61151515151515,97.23,104.0,18-310-00158
1406,2020_05,100.60168498452012,97.419,105.14,18-310-00158
1407,2020_06,102.44161862527717,98.75,105.55,18-310-00158
1408,2020_07,102.79088976767177,100.07,106.11,18-310-00158
1409,2020_08,101.84669506726458,98.88,105.06,18-310-00158
1410,2020_09,101.69751388888889,99.15,105.45,18-310-00158
1411,2020_10,100.83045250896058,98.3,104.71,18-310-00158
1412,2020_11,99.77813186813187,97.67,103.8,18-310-00158
1413,2020_12,99.25473309608542,97.37,102.78,18-310-00158
1414,2021_01,99.08241992882562,97.08,102.56,18-310-00158
1415,2021_02,98.92507936507936,97.1,104.44,18-310-00158
1416,2021_03,99.00555555555556,97.03,102.85,18-310-00158
1417,2021_04,99.09690036900368,96.97,103.38,18-310-00158
1418,2021_05,99.67162067415731,91.25,104.63,18-310-00158
1419,2021_06,100.63046446818393,97.75,105.03,18-310-00158
1420,2021_07,100.98542152466368,97.81,105.11,18-310-00158
1421,2021_08,101.49188509874327,98.31,105.71,18-310-00158
1422,2021_09,100.78135223048328,97.64,105.26,18-310-00158
1423,2021_10,99.89868021680216,97.28,104.67,18-310-00158
1424,2021_11,99.11744525547445,96.55,103.65,18-310-00158
1425,2021_12,98.73786476868328,92.25,103.05,18-310-00158
1426,2022_01,98.53860215053764,92.07,102.75,18-310-00158
1427,2022_02,98.52197628458498,96.11,102.72,18-310-00158
1428,2022_03,98.79483985765124,96.15,103.86,18-310-00158
1429,2022_04,100.03423948220065,96.78,104.82,18-310-00158
1430,2022_05,100.25184104176022,96.7,105.15,18-310-00158
1431,2022_06,101.80664967562558,98.56,105.56,18-310-00158
1432,2022_07,101.6488902329749,98.8,105.27,18-310-00158
1433,2022_08,101.0897311827957,98.61,104.71,18-310-00158
1434,2022_09,101.48889814814814,98.76,105.32,18-310-00158
1435,2022_10,101.04506272401433,97.98,105.21,18-310-00158
1436,2022_11,99.67430656934306,97.27,103.9,18-310-00158
1437,2022_12,99.01326241134753,97.01,103.0,18-310-00158
1438,2023_01,98.7541935483871,96.86,102.5,18-310-00158
1439,2023_02,98.77729411764706,96.79,103.38,18-310-00158
1440,2023_03,99.02157894736843,96.75,103.88,18-310-00158
1441,2023_04,99.65381481481481,92.52,104.36,18-310-00158
1442,2023_05,100.2542395693136,97.16,105.01,18-310-00158
1443,2023_06,101.18269907407408,97.22,105.61,18-310-00158
1444,2023_07,101.94643369175627,98.89,105.67,18-310-00158
1445,2023_08,102.08704749103943,99.16,105.87,18-310-00158
1446,2023_09,100.96067269076305,98.09,105.06,18-310-00158
1447,2016_01,115.94758241758241,114.12,117.96,18-310-00164
1448,2016_02,115.88448275862069,114.1,117.64,18-310-00164
1449,2016_03,116.04120370370372,114.29,117.54,18-310-00164
1450,2016_04,118.25815699658703,116.5,119.9,18-310-00164
1451,2016_05,117.43016801075268,114.76,119.55,18-310-00164
1452,2016_06,117.49672222222222,114.78,120.16,18-310-00164
1453,2016_07,118.15960349462365,115.93,119.73,18-310-00164
1454,2016_08,117.0957190860215,115.03,119.03,18-310-00164
1455,2016_09,117.48383333333334,115.48,119.92,18-310-00164
1456,2016_10,116.9938440860215,114.58,120.2,18-310-00164
1457,2016_11,116.3881052631579,114.32,118.36,18-310-00164
1458,2016_12,116.36538461538461,114.2,118.84,18-310-00164
1459,2017_01,116.03203125,114.1,118.06,18-310-00164
1460,2017_02,116.02719512195121,114.09,118.22,18-310-00164
1461,2017_03,116.10668674698795,114.15,118.11,18-310-00164
1462,2017_04,116.36259162303665,114.15,118.98,18-310-00164
1463,2017_05,116.87672043010753,114.57,119.85,18-310-00164
1464,2017_06,117.23363888888889,114.94,119.45,18-310-00164
1465,2017_07,117.68941532258064,115.48,120.82,18-310-00164
1466,2017_08,117.66915322580645,115.25,120.0,18-310-00164
1467,2017_09,117.33410416666666,115.08,120.72,18-310-00164
1468,2017_10,117.02504704301074,114.83,119.32,18-310-00164
1469,2017_11,116.32986187845303,114.32,118.38,18-310-00164
1470,2017_12,116.03244623655914,114.12,117.94,18-310-00164
1471,2018_01,115.88618279569891,114.02,117.9,18-310-00164
1472,2018_02,115.90407738095237,113.96,117.86,18-310-00164
1473,2018_03,116.08247311827957,114.06,118.13,18-310-00164
1474,2018_04,116.21380555555555,114.15,118.75,18-310-00164
1475,2018_05,116.86713664596273,114.37,119.65,18-310-00164
1476,2018_06,117.32659851301115,114.73,121.15,18-310-00164
1477,2018_07,117.8418936678614,115.38,120.26,18-310-00164
1478,2018_08,117.2594982078853,115.12,119.54,18-310-00164
1479,2018_09,117.18097530864198,114.94,119.94,18-310-00164
1480,2018_10,116.48667329749104,114.46,118.45,18-310-00164
1481,2018_11,116.16342541436465,114.27,118.1,18-310-00164
1482,2018_12,115.93276881720429,97.45,117.94,18-310-00164
1483,2019_01,115.99849462365592,114.19,117.86,18-310-00164
1484,2019_02,116.04017857142857,114.16,118.1,18-310-00164
1485,2019_03,116.16475728155339,114.29,118.2,18-310-00164
1486,2019_04,116.35203296703297,114.44,118.75,18-310-00164
1487,2019_05,117.01617886178862,115.04,120.11,18-310-00164
1488,2019_06,117.94433566433567,116.04,119.83,18-310-00164
1489,2019_07,117.71448087431693,19.28,121.43,18-310-00164
1490,2019_08,117.39447115384615,99.63,121.13,18-310-00164
1491,2019_09,117.27736079328756,115.03,120.1,18-310-00164
1492,2019_10,116.6750147928994,114.77,119.1,18-310-00164
1493,2019_11,116.24418079096046,114.32,119.08,18-310-00164
1494,2019_12,115.95856353591161,114.11,117.9,18-310-00164
1495,2020_01,115.89880434782609,114.1,117.87,18-310-00164
1496,2020_02,115.92074712643678,114.08,117.89,18-310-00164
1497,2020_03,115.95453703703704,114.09,117.85,18-310-00164
1498,2020_04,116.20045454545455,114.31,118.1,18-310-00164
1499,2020_05,116.54393088552915,114.39,118.99,18-310-00164
1500,2020_06,117.99459041731066,115.31,121.11,18-310-00164
1501,2020_07,118.05892363636363,116.01,120.75,18-310-00164
1502,2020_08,117.68203773584906,115.34,120.5,18-310-00164
1503,2020_09,117.45265930331351,115.61,120.02,18-310-00164
1504,2020_10,115.51287634408602,114.73,117.05,18-310-00164
1505,2020_11,114.53879120879121,114.15,115.2,18-310-00164
1506,2020_12,113.13542553191489,75.03,114.14,18-310-00164
1507,2021_01,113.74542553191489,113.68,113.82,18-310-00164
1508,2021_02,113.63202380952382,113.59,113.95,18-310-00164
1509,2021_03,113.61569892473119,113.52,113.78,18-310-00164
1510,2021_04,113.56288888888889,113.47,113.7,18-310-00164
1511,2021_05,114.29547779273216,111.6,116.22,18-310-00164
1512,2021_06,115.37739782016348,97.76,119.1,18-310-00164
1513,2021_07,115.83194300518134,114.2,119.8,18-310-00164
1514,2021_08,116.78292939936776,114.88,120.45,18-310-00164
1515,2021_09,116.39380122057541,114.49,119.65,18-310-00164
1516,2021_10,115.8673781512605,113.96,124.24,18-310-00164
1517,2021_11,116.03674285714285,114.16,119.22,18-310-00164
1518,2021_12,115.89754010695187,114.02,117.74,18-310-00164
1519,2022_01,115.85168478260869,113.96,117.77,18-310-00164
1520,2022_02,115.90583333333333,113.99,117.78,18-310-00164
1521,2022_03,115.78103825136613,113.46,117.75,18-310-00164
1522,2022_04,116.43553072625699,114.02,117.88,18-310-00164
1523,2022_05,117.41132604237866,114.98,119.82,18-310-00164
1524,2022_06,118.07663194444444,115.25,120.5,18-310-00164
1525,2022_07,117.86838037634408,115.09,120.3,18-310-00164
1526,2022_08,117.33626344086021,115.11,119.7,18-310-00164
1527,2022_09,117.61439583333335,115.11,120.46,18-310-00164
1528,2022_10,116.71415322580646,114.39,119.1,18-310-00164
1529,2022_11,115.73890710382514,113.56,117.68,18-310-00164
1530,2022_12,115.42382978723404,113.42,117.68,18-310-00164
1531,2023_01,115.37596774193548,113.36,117.38,18-310-00164
1532,2023_02,115.40829411764706,113.3,117.46,18-310-00164
1533,2023_03,115.56031746031746,113.15,117.98,18-310-00164
1534,2023_04,116.13738888888889,113.54,118.32,18-310-00164
1535,2023_05,116.32586810228801,113.97,119.1,18-310-00164
1536,2023_06,117.00936111111112,114.04,119.65,18-310-00164
1537,2023_07,117.56989247311827,115.09,119.4,18-310-00164
1538,2023_08,117.57674059139785,115.08,119.37,18-310-00164
1539,2023_09,116.73481927710843,97.35,119.94,18-310-00164
1540,2019_06,97.46791666666667,97.24,97.7,18-311-00165
1541,2019_07,97.53142361111111,96.85,98.02,18-311-00165
1542,2019_08,109.71141129032257,95.48,9838.0,18-311-00165
1543,2019_09,96.40386111111111,95.05,97.84,18-311-00165
1544,2019_10,95.32844086021505,94.74,96.51,18-311-00165
1545,2019_11,94.47747252747253,94.2,94.88,18-311-00165
1546,2019_12,94.04376344086022,93.91,94.19,18-311-00165
1547,2020_01,93.8892,93.87,93.94,18-311-00165
1548,2020_02,93.70333333333333,93.7,93.71,18-311-00165
1549,2020_03,93.71826923076924,93.63,93.87,18-311-00165
1550,2020_04,93.88388888888889,93.7,94.28,18-311-00165
1551,2020_07,98.31569282136894,97.24,99.16,18-311-00165
1552,2020_08,97.22235215053763,96.01,98.39,18-311-00165
1553,2020_09,96.95072222222223,96.03,98.26,18-311-00165
1554,2020_10,96.11875,95.0,98.02,18-311-00165
1555,2020_11,94.67142857142858,91.38,95.45,18-311-00165
1556,2020_12,94.00408602150537,93.83,94.23,18-311-00165
1557,2021_01,93.728,93.66,93.83,18-311-00165
1558,2021_02,93.58,93.5,93.66,18-311-00165
1559,2021_03,93.50521276595744,93.45,93.57,18-311-00165
1560,2021_04,93.48021978021978,93.43,93.57,18-311-00165
1561,2021_05,94.21337819650067,9.03,96.52,18-311-00165
1562,2021_06,96.06225,95.01,98.98,18-311-00165
1563,2021_07,96.52224462365592,95.75,97.66,18-311-00165
1564,2021_08,96.92395161290322,95.58,98.37,18-311-00165
1565,2021_09,95.85386111111112,94.86,98.57,18-311-00165
1566,2021_10,94.68596231493943,94.28,95.65,18-311-00165
1567,2021_11,94.06000000000002,93.91,94.36,18-311-00165
1568,2021_12,93.80305263157894,93.7,93.89,18-311-00165
1569,2022_01,93.6989247311828,93.63,96.69,18-311-00165
1570,2022_02,93.66607142857143,93.62,93.74,18-311-00165
1571,2022_03,93.56212765957447,93.36,93.66,18-311-00165
1572,2022_04,95.54477777777778,93.66,96.86,18-311-00165
1573,2022_05,96.49325,95.02,98.29,18-311-00165
1574,2022_06,97.55702777777778,95.9,98.77,18-311-00165
1575,2022_07,97.7783064516129,96.17,99.14,18-311-00165
1576,2022_08,96.54706989247312,95.55,97.88,18-311-00165
1577,2022_09,96.80258333333333,95.8,98.03,18-311-00165
1578,2022_10,95.95120967741936,95.19,97.05,18-311-00165
1579,2022_11,94.65597826086957,94.26,95.6,18-311-00165
1580,2022_12,93.95042553191489,93.8,94.24,18-311-00165
1581,2023_01,93.70236559139785,93.62,93.8,18-311-00165
1582,2023_02,93.61023529411764,93.58,93.89,18-311-00165
1583,2023_03,93.95073684210526,93.59,94.92,18-311-00165
1584,2023_04,94.83399999999999,94.28,95.71,18-311-00165
1585,2023_05,94.99335127860027,94.35,95.66,18-311-00165
1586,2023_06,96.30134722222222,94.72,98.35,18-311-00165
1587,2023_07,97.5722311827957,96.37,98.81,18-311-00165
1588,2023_08,97.73104838709676,96.64,98.73,18-311-00165
1589,2023_09,96.22112951807229,95.11,98.35,18-311-00165
1590,2016_01,87.2606043956044,86.34,88.18,18-311-00166
1591,2016_02,86.42989247311827,86.24,88.1,18-311-00166
1592,2016_03,86.23666666666666,86.21,86.28,18-311-00166
1593,2016_04,93.95384858044164,86.58,96.27,18-311-00166
1594,2016_05,90.27352150537635,87.59,94.96,18-311-00166
1595,2016_06,91.41055555555556,88.04,95.13,18-311-00166
1596,2016_07,92.33640456989248,90.21,94.71,18-311-00166
1597,2016_08,90.61617607526881,88.65,92.63,18-311-00166
1598,2016_09,91.30409027777779,88.95,95.3,18-311-00166
1599,2016_10,89.67391129032258,87.03,94.7,18-311-00166
1600,2016_11,87.24643564356435,86.78,90.02,18-311-00166
1601,2016_12,87.55474820143885,86.54,90.22,18-311-00166
1602,2017_01,86.40989583333334,85.5,86.61,18-311-00166
1603,2017_02,86.3,86.24,86.55,18-311-00166
1604,2017_03,86.26518518518517,86.22,86.56,18-311-00166
1605,2017_04,88.33304020100503,86.44,90.61,18-311-00166
1606,2017_05,89.22268145161291,86.75,94.11,18-311-00166
1607,2017_06,91.00672916666667,88.65,93.78,18-311-00166
1608,2017_07,91.7607123655914,89.61,94.82,18-311-00166
1609,2017_08,91.01806451612903,89.28,94.23,18-311-00166
1610,2017_09,90.48252083333334,88.55,93.85,18-311-00166
1611,2017_10,89.55058467741935,88.07,91.4,18-311-00166
1612,2017_11,87.34680147058825,76.72,89.16,18-311-00166
1613,2017_12,87.1405376344086,86.54,88.17,18-311-00166
1614,2018_01,87.00548387096774,86.41,88.09,18-311-00166
1615,2018_02,86.90166666666667,86.29,88.11,18-311-00166
1616,2018_03,87.30192708333334,86.23,92.22,18-311-00166
1617,2018_04,87.6798888888889,86.23,90.6,18-311-00166
1618,2018_05,89.15653187114462,86.72,91.92,18-311-00166
1619,2018_06,90.44169444444444,88.05,95.74,18-311-00166
1620,2018_07,92.06480510752688,89.7,95.76,18-311-00166
1621,2018_08,91.12183467741936,89.45,94.36,18-311-00166
1622,2018_09,90.74491666666667,88.67,93.78,18-311-00166
1623,2018_10,88.70655241935484,87.21,90.08,18-311-00166
1624,2018_11,87.83327777777778,86.8,88.88,18-311-00166
1625,2018_12,87.53644067796611,86.67,88.58,18-311-00166
1626,2019_01,87.3960752688172,86.43,88.32,18-311-00166
1627,2019_02,87.37583333333333,86.24,88.34,18-311-00166
1628,2019_03,87.41082524271845,86.19,88.52,18-311-00166
1629,2019_04,87.97677777777777,86.39,89.26,18-311-00166
1630,2019_05,90.22046357615895,87.61,93.58,18-311-00166
1631,2019_06,91.01430894308943,89.56,93.59,18-311-00166
1632,2019_07,91.78817876344085,82.22,94.67,18-311-00166
1633,2019_08,90.82980510752688,80.55,95.34,18-311-00166
1634,2019_09,91.11923611111112,88.41,94.75,18-311-00166
1635,2019_10,89.6191061827957,87.74,91.87,18-311-00166
1636,2019_11,87.93027472527473,86.4,89.81,18-311-00166
1637,2019_12,87.38747311827957,86.14,88.65,18-311-00166
1638,2020_01,86.5764406779661,86.02,88.41,18-311-00166
1639,2020_02,86.61616666666667,85.94,88.21,18-311-00166
1640,2020_03,87.05,85.91,88.2,18-311-00166
1641,2020_04,87.23409090909091,82.48,88.4,18-311-00166
1642,2020_05,88.337498121713,86.17,91.69,18-311-00166
1643,2020_06,91.64503540519276,88.41,95.17,18-311-00166
1644,2020_07,92.51820564516129,90.18,95.44,18-311-00166
1645,2020_08,91.84590053763442,89.33,94.96,18-311-00166
1646,2020_09,90.81427777777778,88.76,94.36,18-311-00166
1647,2020_10,90.37898521505376,88.06,93.38,18-311-00166
1648,2020_11,88.4192857142857,86.87,90.65,18-311-00166
1649,2020_12,87.61150537634408,86.53,88.73,18-311-00166
1650,2021_01,87.37773684210526,86.36,88.38,18-311-00166
1651,2021_02,87.22630952380953,86.21,88.25,18-311-00166
1652,2021_03,87.21279569892474,86.13,88.32,18-311-00166
1653,2021_04,87.12917582417583,86.06,88.2,18-311-00166
1654,2021_05,88.17115112994351,86.04,91.84,18-311-00166
1655,2021_06,91.36170593779454,88.4,95.49,18-311-00166
1656,2021_07,90.7075806451613,88.96,93.86,18-311-00166
1657,2021_08,90.96805107526882,50.61,94.36,18-311-00166
1658,2021_09,89.80800694444444,87.93,93.09,18-311-00166
1659,2021_10,88.42288903924222,87.07,89.99,18-311-00166
1660,2021_11,87.6767032967033,86.6,88.8,18-311-00166
1661,2021_12,87.35728723404256,86.48,88.26,18-311-00166
