,revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod,object_id
5728,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.0142292058280458,18765,2020_02,18-756-00249
5729,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.0023354041903432,7691,2020_02,18-756-00250
5730,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.0063464439263694,5645,2020_02,18-756-00251
5731,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.0236344547595007,4720,2020_02,18-757-00252
5732,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.0406975598402426,5680,2020_02,18-757-00253
5733,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.0024187627865284,15588,2020_02,18-757-00254
5734,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.1528295650481829,54843,2020_02,18-759-00255
5735,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.0200575221200014,7771,2020_02,18-758-00256
5736,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.061221742758996,4436,2020_02,18-758-00257
5737,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,0.0051750990060659,325,2020_02,18-816-00258
5738,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.0302057643055751,5087,2020_02,18-816-00259
5739,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,0.0044889015443464,9874,2020_02,18-816-00261
5740,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.0239980290864945,5308,2020_02,18-324-00262
5741,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0108581891912498,2416,2020_02,18-324-00263
5742,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.027954008897789,3705,2020_02,18-303-00264
5743,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.0278619771919234,4698,2020_02,18-799-00265
5744,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,0.0180263750460577,5693,2020_02,18-303-00266
5745,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0938485027229698,2055,2020_02,18-322-00267
5746,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.0239850583283797,3450,2020_02,18-326-00268
5747,Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.0470402799797372,7877,2020_02,18-325-00269
5748,Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,0.0007658861904009,11638,2020_02,18-325-00270
5749,Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.1045279323499331,8693,2020_02,18-304-00271
5750,Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,-0.0352053346117677,7020,2020_02,18-321-00272
5751,Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.109945838734255,7552,2020_02,18-321-00273
5752,Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,0.0095323932414152,1372,2020_02,18-301-00274
5753,Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.0035023124719363,6529,2020_02,18-312-00276
5754,Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,-0.0124628224015677,3511,2020_02,18-312-00277
5755,Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.0530338759894843,7104,2020_02,18-755-00278
5756,Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.0622841703855624,6929,2020_02,18-755-00279
5757,Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.0086135206324513,5798,2020_02,18-760-00280
5758,Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.0304223396675457,11683,2020_02,18-760-00281
5759,Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.1701619037915772,59197,2020_02,18-314-00275
5760,Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.096698209214777,19192,2023_05,18-300-00101
5761,Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.0411856365237473,2837,2023_05,18-300-00102
5762,Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,-0.0523623634314628,5461,2023_05,18-300-00103
5763,Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.117829284565112,17802,2023_05,18-300-00104
5764,Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.0549806362356146,5029,2023_05,18-300-00105
5765,Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.0405932109942583,1841,2023_05,18-300-00106
5766,Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1057049888752188,2213,2023_05,18-300-00107
5767,Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.1418358794355814,1808,2023_05,18-300-00108
5768,Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.0366599853965239,3801,2023_05,18-301-00109
5769,Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,-0.0747279145446004,3950,2023_05,18-301-00110
5770,Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.0645160685698457,3582,2023_05,18-301-00111
5771,Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.0633391616711307,6382,2023_05,18-301-00112
5772,Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0570440026292495,5269,2023_05,18-301-00113
5773,Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.097464364188058,3500,2023_05,18-301-00114
5774,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.0059853900114968,8715,2023_05,18-302-00115
5775,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.0510382167163025,9672,2023_05,18-302-00116
5776,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,-0.0199698474052579,8552,2023_05,18-302-00117
5777,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,-0.0303104129013484,3497,2023_05,18-302-00118
5778,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,-0.0624728061185024,4949,2023_05,18-302-00119
5779,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.0799068403381172,4172,2023_05,18-303-00120
5780,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.0534749377791395,9173,2023_05,18-303-00121
5781,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.1203199483580508,5664,2023_05,18-303-00122
5782,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.1389897285139606,4694,2023_05,18-303-00123
5783,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,-0.0551855733677222,2995,2023_05,18-799-00124
5784,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,-0.0551365524975221,737,2023_05,18-799-00125
5785,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.0563008908369073,3931,2023_05,18-304-00126
5786,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.1267639233427746,4165,2023_05,18-304-00127
5787,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.0671057781791632,6974,2023_05,18-304-00128
5788,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.0826511562612691,3293,2023_05,18-304-00129
5789,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.0434905961864788,10405,2023_05,18-305-00130
5790,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.0424008187660373,6138,2023_05,18-305-00131
5791,Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.1269059306947854,5499,2023_05,18-305-00132
5792,Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.1575189963351474,4450,2023_05,18-305-00133
5793,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.0282064148232847,6671,2023_05,18-305-00134
5794,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.043013907801473,6093,2023_05,18-305-00135
5795,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,0.0038596191338049,6712,2023_05,18-305-00136
5796,Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.0425193907985287,22128,2023_05,18-306-00137
5797,Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.037773215874762,17989,2023_05,18-306-00138
5798,Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,-0.0119193229920448,9803,2023_05,18-306-00139
5799,Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,-0.0008127411494149,12021,2023_05,18-306-00140
5800,Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,-0.0018978636955546,6848,2023_05,18-307-00141
5801,Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.0200731324240037,7340,2023_05,18-307-00142
5802,Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0493472619446528,5957,2023_05,18-307-00143
5803,Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.0689202436591627,9452,2023_05,18-307-00144
5804,North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.0609903854133844,11108,2023_05,18-307-00145
5805,Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.0746495992948075,8351,2023_05,18-307-00146
5806,Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1001338811527496,5053,2023_05,18-307-00147
5807,Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.1051913738250732,160,2023_05,18-308-00148
5808,Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1189045484928663,2808,2023_05,18-308-00149
5809,Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.0553192556020836,7166,2023_05,18-308-00150
5810,Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.0429393305666231,13506,2023_05,18-308-00151
5811,Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.0485374081320494,15471,2023_05,18-308-00152
5812,Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.0606139990751516,5854,2023_05,18-308-00153
5813,Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.0330447248952135,15463,2023_05,18-309-00154
5814,Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.0925008893540008,16965,2023_05,18-309-00155
5815,Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.103935743010786,16132,2023_05,18-309-00156
5816,Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.1171539902687072,20480,2023_05,18-309-00157
5817,Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.0495123804081017,13062,2023_05,18-310-00158
5818,Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.0170097512167853,7104,2023_05,18-310-00159
5819,Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.0168050719548632,11910,2023_05,18-310-00160
5820,Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.079160225700854,6433,2023_05,18-310-00161
5821,Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.0595761801102424,7115,2023_05,18-310-00162
5822,Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.081403628733363,7072,2023_05,18-310-00163
5823,Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.1006373945182074,8386,2023_05,18-310-00164
5824,Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.0535498620957553,8633,2023_05,18-311-00165
5825,Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.0598019148274716,6983,2023_05,18-311-00166
5826,Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,-0.0699847002332707,5660,2023_05,18-311-00167
5827,Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,-0.0712909951042566,6948,2023_05,18-311-00168
5828,Teok,JORHAT,Jorhat,Teok,,449551926.2,450,-0.0566330635229274,8088,2023_05,18-312-00169
5829,Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.0001300079730719,7530,2023_05,18-312-00170
5830,Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.0851580831537184,7851,2023_05,18-312-00171
5831,Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.0479815596639309,15261,2023_05,18-313-00172
5832,Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.0129339771741425,8510,2023_05,18-313-00173
5833,Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.0005783262612963,5799,2023_05,18-313-00174
5834,Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.0189501190768586,11777,2023_05,18-313-00175
5835,Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.0169120444642558,5701,2023_05,18-313-00176
5836,Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.0567737857221868,16103,2023_05,18-313-00177
5837,Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.0584545284885156,44049,2023_05,18-314-00178
5838,Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.082567919168478,28063,2023_05,18-314-00179
5839,Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.0678077128036875,25993,2023_05,18-315-00180
5840,Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.1812329050548842,18186,2023_05,18-315-00181
5841,Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.1309864781420341,10090,2023_05,18-315-00182
5842,Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.0662458521942611,32585,2023_05,18-315-00183
5843,Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.1518524021688344,13176,2023_05,18-316-00184
5844,Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.096647914985738,14834,2023_05,18-316-00185
5845,Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.1303152276698378,7923,2023_05,18-316-00186
5846,Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.1023126269404143,17671,2023_05,18-316-00187
5847,Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.0900976814813384,13353,2023_05,18-316-00188
5848,Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.1055734575284877,3162,2023_05,18-317-00189
5849,Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.1249922651299683,2387,2023_05,18-317-00190
5850,Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.0882515408754107,4945,2023_05,18-317-00191
5851,Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.0902143731174698,11869,2023_05,18-317-00192
5852,"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.0744075989624432,10138,2023_05,18-317-00193
5853,Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.0900454812206572,2769,2023_05,18-318-00194
5854,Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.0737579302811237,2846,2023_05,18-318-00195
5855,Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.0667214600936226,4784,2023_05,18-318-00196
5856,Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.0774571758443022,13072,2023_05,18-318-00197
5857,"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0866185805376838,3400,2023_05,18-319-00198
5858,Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.0662523469935694,5314,2023_05,18-319-00199
5859,Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.0874819411949827,6231,2023_05,18-319-00200
5860,Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.053170585382344,1526,2023_05,18-319-00201
5861,Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.0734388451827199,3040,2023_05,18-319-00202
5862,Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.0561453557647435,226,2023_05,18-320-00203
5863,Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.086654785548129,623,2023_05,18-320-00204
5864,Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.1079428056055475,12884,2023_05,18-320-00205
5865,Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.0750767197201424,4107,2023_05,18-320-00206
5866,Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.1288938158341036,16768,2023_05,18-320-00207
5867,"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.1151074306702191,3331,2023_05,18-321-00208
5868,Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.1505225499471028,960,2023_05,18-321-00209
5869,Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.1143471026537726,4478,2023_05,18-321-00210
5870,Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.1050936901606413,7401,2023_05,18-321-00211
5871,Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.0694508353277734,8399,2023_05,18-321-00212
5872,Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,-0.0490350361111797,3160,2023_05,18-321-00213
5873,Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.0942761852483081,2512,2023_05,18-321-00214
5874,Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0995236830108627,2049,2023_05,18-321-00215
5875,Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.0588378374584875,9184,2023_05,18-321-00216
5876,"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,-0.0778435887517155,1628,2023_05,18-321-00217
5877,Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,-0.1160907707592048,1010,2023_05,18-321-00218
5878,Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0055219182129918,1809,2023_05,18-322-00219
5879,Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0739092209912546,8819,2023_05,18-322-00220
5880,Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.0984982006235144,2235,2023_05,18-322-00221
5881,"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.0696253961893358,1698,2023_05,18-323-00222
5882,"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.0974881460533556,2669,2023_05,18-323-00223
5883,Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,-0.0599165618491546,6632,2023_05,18-323-00224
5884,Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.1358505176706901,1477,2023_05,18-323-00225
5885,Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.1056442991145493,2298,2023_05,18-323-00226
5886,Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,-0.0500891867179488,1097,2023_05,18-323-00227
5887,Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,-0.0682024098536941,2353,2023_05,18-323-00228
5888,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,-0.0742758742901457,3808,2023_05,18-324-00260
5889,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,-0.0503376107174175,343,2023_05,18-323-00230
5890,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.1342365256121036,8263,2023_05,18-324-00231
5891,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,-0.0659299732949496,633,2023_05,18-324-00232
5892,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.0965140721818398,5245,2023_05,18-324-00233
5893,Barama,BAKSA,Baksa,Barama,,95546762.3,96,-0.0906923372755211,1721,2023_05,18-324-00234
5894,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,-0.088955089024135,420,2023_05,18-816-00235
5895,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,-0.1182065904140472,64,2023_05,18-816-00236
5896,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,-0.1090757287764524,951,2023_05,18-325-00237
5897,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,-0.0977664598531151,3170,2023_05,18-325-00238
5898,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.1074086929885567,5246,2023_05,18-325-00239
5899,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,-0.0605847649175844,742,2023_05,18-326-00240
5900,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.0844439050962131,2937,2023_05,18-326-00241
5901,Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,-0.119660562939114,36,2023_05,18-326-00242
5902,Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.116715771811349,112,2023_05,18-326-00243
5903,Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,-0.066244748760051,1129,2023_05,18-326-00244
5904,Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,-0.0713121201052168,11258,2023_05,18-326-00245
5905,Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,-0.048415988654591,10238,2023_05,18-326-00246
5906,Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,-0.0344471377716403,5847,2023_05,18-326-00247
5907,Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.0673923345353788,5317,2023_05,18-755-00248
5908,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.0158460918268542,18763,2023_05,18-756-00249
5909,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,-0.0208988631419951,7686,2023_05,18-756-00250
5910,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,-0.0282553937305932,5646,2023_05,18-756-00251
5911,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.0831842972060381,4720,2023_05,18-757-00252
5912,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,0.0224100233803332,5680,2023_05,18-757-00253
5913,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.0763811808878815,15594,2023_05,18-757-00254
5914,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0255521890418095,54826,2023_05,18-759-00255
5915,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.0073778479524056,7768,2023_05,18-758-00256
5916,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0494708172150621,4436,2023_05,18-758-00257
5917,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,-0.0727903864933894,325,2023_05,18-816-00258
5918,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.1246779939663485,5088,2023_05,18-816-00259
5919,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,-0.063434416821576,9868,2023_05,18-816-00261
5920,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.0967513759399712,5311,2023_05,18-324-00262
5921,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0843282564642215,2417,2023_05,18-324-00263
5922,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0854923333656309,3709,2023_05,18-303-00264
5923,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.0972917326810181,4703,2023_05,18-799-00265
5924,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,-0.0373985792901873,5695,2023_05,18-303-00266
5925,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0650286799860789,2054,2023_05,18-322-00267
5926,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,-0.0903209033910779,3450,2023_05,18-326-00268
5927,Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.0584429094024731,7877,2023_05,18-325-00269
5928,Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.1103170417999957,11641,2023_05,18-325-00270
5929,Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.136369765085897,8695,2023_05,18-304-00271
5930,Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,-0.0373013785325313,7024,2023_05,18-321-00272
5931,Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.0553602109369832,7559,2023_05,18-321-00273
5932,Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.0274604319135927,1372,2023_05,18-301-00274
5933,Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,-0.0294008352870067,6529,2023_05,18-312-00276
5934,Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,-0.0549736359380556,3515,2023_05,18-312-00277
5935,Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.0955260251019452,7104,2023_05,18-755-00278
5936,Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.0978581971773975,6929,2023_05,18-755-00279
5937,Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,-0.0260780888356963,5799,2023_05,18-760-00280
